Participant_ID	Semester	Study_week	Cyanobacteria/Proteobacteria	Proteobacteria	Spirochaetes <Spirochaetes>	PVC group	Terrabacteria group	Euryarchaeota/Bacteroidetes_<Bacteroidetes>	Firmicutes/Bacteroidetes_<Bacteroidetes>	Euryarchaeota/Synergistetes	Bacteroidetes <Bacteroidetes>	Lentisphaerae	Proteobacteria/Firmicutes	unclassified Archaea (miscellaneous)	Verrucomicrobia	Actinobacteria <actinobacteria>	Bacteria <bacteria>	Cyanobacteria	Deinococcus-Thermus	Firmicutes/Fusobacteria_<Fusobacteria>	Synergistetes	Planctomycetes <Planctomycetes>	Firmicutes/Euryarchaeota	Firmicutes	Candidatus Saccharibacteria	Firmicutes/Tenericutes	Fusobacteria <Fusobacteria>	Tenericutes	Acidobacteria <Acidobacteria>	Firmicutes/Actinobacteria_<actinobacteria>	Elusimicrobia <phylum>	Candidatus Melainabacteria	Cyanobacteria/Melainabacteria group	Euryarchaeota	Bacteroidetes/Chlorobi group	Proteobacteria/Bacteroidetes_<Bacteroidetes>	Firmicutes/Verrucomicrobia
U734	Winter2019	week3	0	839.25	0	0	0	0	0	0	8086.75	0	0	0	162.25	2641.25	0	0	0	0	0	0	0	12969	0	0	0	0	0	0	0	0	0	0	0	0	0
U735	Winter2019	week1	0	106	0	0	0	0	0	0	5504.75	0	0	0	8.75	130.25	0	0	0	0	0	0	0	4496.25	0	0	0	14.5	0	9	0	0	0	0	0	0	0
U735	Winter2019	week3	1.25	722.75	0	0	0	0	0	0	13258.25	0	0	0	1	1787.5	0	0	0	0	0	0	0	5666.75	0	0	0	0	0	0.75	0	0	0	0	0	0	0
U736	Winter2019	week1	0	2791.25	0	0	0	0	0	0	16502.5	0	0	0	1	1.25	0	0	0	0	0	0	0	5273	0	0	0	0	0	0	0	0	0	0	0	0	0
U736	Winter2019	week3	0	2912.75	0	0	0	0	0	0	18656	0	0	0	0.25	3	0	0	0	0	0	0	0	7122.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U738	Winter2019	week1	0	1010.5	0	2.5	0	0	0	0	8382.75	16.75	0	0	24.5	124.75	0	0	0	0	0	0	0	7685.75	0	0	0	0	0	0	0	0	675.5	0	0	0	0
U738	Winter2019	week3	0	962.5	0	15.25	0.5	0	0	0	7277.5	829.75	0	0	1144	2681	0	0	0	0	17.25	0	4.25	10728	0	0	0	0	0	0	0	0	974.25	0	0	0	0
U739	Winter2019	week1	0	637.75	0	0	0	0	0	0	9948	8.5	0	0	24	716.25	0	0	0	0	0	0	0	11891.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U739	Winter2019	week3	0	1376.33	0	0	0	0	0	0	7970.67	7.33	0	0	43	773.67	0	0	0	0	0	0	0	7617.67	0	0	2	0	0	0	0	0	0	0	0	0	0
U740	Winter2019	week1	0	1624.5	0	0	0	0	0	0	15069	0	0	0	0	3	0	0	0	0	0	0	0	8676	0	0	0	0	0	0	0	0	0	0	0	0	0
U740	Winter2019	week3	0	704.33	0	0	0	0	0	0	9616.33	0	0	0	2389.67	60.33	0	0	0	0	0	0	0	8702.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U741	Winter2019	week1	0	2420	0	0	0	0	0	0	13936	0	0	0	27.25	58.75	0	0	0	0	0	0	0	11317	0	0	0	0	0	0	0	0	0	0	0	0	0
U741	Winter2019	week3	0	2945.67	0	0	0	0	0	0	17020.33	0	0	0	3	31.67	0	0	0	0	0	0	0	7920.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U743	Winter2019	week3	1.75	880.5	0	0	0	0	0	0	90.5	0.25	0	0	0.25	39.5	0	0	0	0	0	0	0	24994.25	0	0	4.75	0	0	0	0	0	0	0	0	0	0
U744	Winter2019	week1	0	1619.75	0	0	0	0	0	0	13892.5	0	0	0	0.5	2071	0	0	0	0	0	0	0	9479	0	0	0	0	0	0	0	0	0	0	0	0	0
U744	Winter2019	week3	0	903.25	0	0	0	0	0	0	11848.75	0	0	0	0	5280.75	0	0	0	0	0	0	0	8920	0	0	1.25	0	0	0	0	0	0	0	0	0	0
U745	Winter2019	week1	0	2025.25	0	0	0	0	0	0	11489.5	0	0	0	135.5	687.5	0	0	0	0	0	0	0	11726.25	0	0	986	0	0	0	0	0	0	0	0	0	0
U745	Winter2019	week3	0	1653.75	0	0	0	0	0	0	9976.5	0	0	0	4	2514.75	0	0	0	0	0	0	0	10484.75	0	0	682.25	0	0	0	0	0	0	0	0	0	0
U746	Winter2019	week1	0	2029.5	0	0	0	0	0	0	8257	0	0	0	0	702.5	0	0	0	0	0	0	0	13886.25	0	0	0.5	0	0	0	0	0	0	0	0	0	0
U746	Winter2019	week3	0	2852.25	0	0	0	0	0	0	8879.5	0	0	0	0.5	626.5	0	0	0	0	0	0	0	16650	0	0	37.5	0	0	0	0	0	0	0	0	0	0
U747	Winter2019	week1	0	944	0	0	0	0	0	0	18163	0	0	0	0	25.5	0	0	0	0	0	0	0	11738	0	0	0	0	0	0	0	0	0	0	0	0	0
U747	Winter2019	week3	0	698.75	0	0	0	0	0	0	14694	0	0	0	0	7	0	0	0	0	0	0	0	9427.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U749	Winter2019	week1	0	503.67	1081	231.67	0	0	0	0	8238.67	169.67	0	0	12.33	426.67	1	0	0	0	0	0	0	8640	0	0	0	283.67	0	24.67	0	0	0	155.67	0	0	0
U749	Winter2019	week3	0	610.75	3912.5	213	0	0	0	0	10213	142.25	0	0	56	3177.25	0	0	0	0	0	0	0	7520.5	0	0	0	307.5	0	20.25	0	0	0	223.75	0	0	0
U750	Winter2019	week1	0	1504.25	0	0	0	0	0	0	9171.25	0	0	0	2053.75	738.5	0	0	0	0	0	0	0	8608.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U750	Winter2019	week3	0	3065.5	0	0	0	0	0	0	14312.75	0	0	0	1.75	2930.25	0	0	0	0	0	0	0	11940.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U751	Winter2019	week1	0	1390	0	0	9	0	0	0	10235.5	0	0	0	0.25	471.5	0	0	0	0	0	0	0	12443.75	0	0	0	0	0	49.25	0	0	0	0	0	0	0
U751	Winter2019	week3	0	1339	0	0	228.25	0	0	0	11141.75	0	0	0	3.5	300.75	0	2	0	0	0	0	0	13364.5	0	0	0	0	0	64	0	0	0	0	0	0	0
U752	Winter2019	week1	0	926	0	0	0	0	0	0	11220	0	0	0	0	27	0	0	0	0	0	0	0	12659.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U752	Winter2019	week3	0	1626.5	0	0	0	0	0	0	14444	0	0.5	0	0.25	43	0	0	0	0	0	0	0	14824.25	0	0	1.25	0	0	0	0	0	0	0	0	0	0
U753	Winter2019	week1	0	344.25	0	0	0	0	0	0	7207.5	0	0	0	1877.75	791.5	0	0	0	0	0	0	0	13542.5	0	0	1.25	54.5	0	122.25	0	0	0	0	0	0	0
U753	Winter2019	week3	0	772.75	0	0	0	0	0	0	8223	0	0	0	299.5	1141.5	0	0	0	0	0	0	0	12961.75	0	0	1	9	0	82	0	0	0	0	0	0	0
U754	Winter2019	week3	0	180	0	0	0	0	0	0	8656.5	0	0	0	10.5	10.5	0	0	0	0	0	0	0	4207.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U756	Winter2019	week1	0	1205.5	0	0	0	0	0	0	12991	0	0	0	24.25	936.75	0	0	0	0	0	0	0	11435.5	0	0	0	0	0	135	0	0	4.5	0	0	0	0
U756	Winter2019	week3	0	1409	0	0	0	0	0	0	6393.25	0	0	0	213	5097	0	0	0	0	0	0	0	11093.75	0	0	0	0	0	138.75	0	0	0	0	0	0	0
U757	Winter2019	week1	0	295.67	0	0	0	0	0	0	18548.33	0	0	0	1449	15.67	0	0	0	0	0	0	0	4078.67	0	0	8.67	0	0	0	0	0	0	0	0	0	0
U757	Winter2019	week3	0	742	0	0	0	0	0	0	19990.75	0	0	0	32.75	18.5	0	0	0	0	0	0	0	7168.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U758	Winter2019	week1	0	3559.5	0	0	0	0	0	0	10958.5	0	0	0	6.75	83.75	0	0	0	0	0	0	0	11053	0	0	3.75	0	0	8.75	0	0	0	0	0	0	0
U758	Winter2019	week3	0	3287.5	0	0	0	0	0	0	12834.75	0	0	0	0.25	250.25	0	0	0	0	0	0	0	10295.75	0	0	6.75	0	0	21.75	0	0	0	0	0	0	0
U759	Winter2019	week1	0	1121	0	0	0	0	0	0	15832	0	0	0	0.25	970	0	0	0	0	0	0	0	10672	0	0	0	0	0	0	0	0	0	0	0	0	0
U759	Winter2019	week3	0	1598.5	0	0	0	0	0	0	15557	0	0	0	1	838	0	29.25	0	0	0	0	0	14456.5	0	0	1	0	0	0	0	0	0.5	0	0	0	0
U760	Winter2019	week1	0	872	0	0	0	0	0	0	10332.25	0	0	0	0	1461.75	0	0	0	0	0	0	0	10224.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U760	Winter2019	week3	0	904.75	0	0	0	0	0	0	7975	0	0	0	1.5	1228.75	0	0	0	0	0	0	0	9025	0	0	0	0	0	0	0	0	0	0	0	0	0
U761	Winter2019	week1	0	697	0	0	119.5	1	0	0	7867.75	10.25	0	0	0	292.75	0	0	0	0	0	0	1	13718	0	0	2.5	0	0	0	0	0	650.5	0	0	0	0
U761	Winter2019	week3	0	539	0	0	138	0	0	0	6317.33	8.33	0	0	0.67	2068	0	0	0	0	0	0	0	11102	0	0	0	0	0	0	0	0	0	0	0	0	0
U762	Winter2019	week1	0.5	3350.75	0	0	0	0	0	0	9664.25	0	0	0	0	527.75	0	1.5	0	0	0	0	0	9376.75	0	0	0	0	0	0	0	0	0.25	0	0	0	0
U762	Winter2019	week3	0	4773	0	0	0	0	0	0	13950	0	0	0	0	245	0	0	0	0	0	0	0	10565	0	0	0	0	0	0	0	0	0	0	0	0	0
U764	Winter2019	week1	7.25	1958	0.5	0	0	0	0	0	14102.5	0	0	0	0	633	0	0	0	0	0	0	0	10769	0.5	0	0	0	0	0	0	0	0	0	0	0	0
U764	Winter2019	week3	0	5538	0	0	0	0	0	0	3187	0	0	0	0	4177.5	0	0	0	0	0	0	0	14966.75	0	0	2.25	0	0	0	0	0	0	0	0	0	0
U766	Winter2019	week1	0	533	0	0	0	0	0	0	7321.5	0	0	0	0	2602	0	0	0	0	0	0	0	13563	0	0	0	0	0	0	0	0	0	0	0	0	0
U766	Winter2019	week3	0	2556	0	0	0	0	0	0	12606.33	0	0	0	0	728.33	0	0	0	0	0	0	0	7560.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U767	Winter2019	week1	0	317.75	0	0	0	0	0	0	9633.75	0	0	0	106.75	179	0	0	0	0	0	0	0	6550.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U767	Winter2019	week3	0	1004.75	0	0	0	0	0	0	13293.25	0	0	0	420	2289.25	0	0	0	0	0	0	0	5534.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U769	Winter2019	week1	0	183	0	0	0	0	0	0	8598.5	0	0	0	5	564.75	0	0	0	0	0	0	0	15515	0	0	3	0	0	57.25	0	0	0	39.75	0	0	0
U769	Winter2019	week3	0	682	0	0	1	0	0	0	10402.75	0	0	0	4	290	0	0	0	0	0	0	0	15937.5	0	0	1.25	0	0	10.25	0	0	0	0.5	0	0	0
U770	Winter2019	week1	0	934	0	0	0	0	0	0	7262.67	0	0	0	0	485.33	0	0	0	0	0	0	0	9173	0	0	2.67	0	0	0	0	0	0	0	0	0	0
U770	Winter2019	week3	0	700.33	0	0	0	0	0	0	7727	0	0	0	0	1097	0	0	0	0	0	0	0	10704.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U771	Winter2019	week1	0	1116	0	0	0	0	0	0	21379	0	0	0	0	1058	0	0	0	0	0	0	0	13613.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U771	Winter2019	week3	0	860	0	0	0	0	0	0	12655.25	0	0	0	0	2580.25	0	13.5	0	0	0	0	0	7442.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U772	Winter2019	week1	0	1265.25	0	0	0	0	0	0	15375.5	0	0	0	0	180	0	0	0	0	0	0	0	11350.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U772	Winter2019	week3	0	749	0	0	0	0	0	0	12339.5	0	0	0	0	176	0	0	0	0	0	0	0	9462.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U773	Winter2019	week1	0	121.5	0	0	0	0	0	0	5985.25	0	0	0	1605.25	241.25	0	0	0	0	0	0	0	9771.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U773	Winter2019	week3	0	808.5	0	0	0	0	0	0	8405.75	0	0	0	767.75	2703.75	0	0	0	0	0	0	0	13481	0	0	0	0	0	0	0	0	0	0	0	0	0
U774	Winter2019	week1	0	1133.67	0	0	0	0	0	0	7899.67	0	0	0	776	1545	0	0	0	0	0	0	0	11432.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U774	Winter2019	week3	0	1810.67	0	0	0	0	0	0	14111	0	0	0	1354.67	1922	0	0	0	0	0	0	0	11179	0	0	0	0	0	0	0	0	0	0	0	0	0
U775	Winter2019	week1	0	1036.5	0	0	0	0	0	0	14669.5	0	0	0	0	240	0	0	0	0	0	0	0	13295	0	0	0	0	0	0	0	0	0	0	0	0	0
U775	Winter2019	week3	0	387	0	0	0	0	0	0	9221	0	0	0	0	2074.5	0	0	0	0	0	0	0	7341	0	0	0	0	0	0	0	0	0	0	0	0	0
U776	Winter2019	week1	0	168.75	0	0	0	0	0	0	4600.25	1.75	0	0	1.5	69.75	0	0	0	0	0	0	0	4832.25	0	0	0	0	0	56.75	0	0	0	23	0	0	0
U776	Winter2019	week3	0	551	0	0	0	0	0	0	6097	5	0	0	149	541	0	0	0	0	0	0	0	8909.25	0	0	0	1.75	0	57.75	0	0	0.5	83	0	0	0
U777	Winter2019	week1	0	346.67	0	0	0	0	0	0	12064.67	0	0	0	1425.33	98	0	0	0	0	0	0	0	12149.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U777	Winter2019	week3	0	450.33	0	0	0	0	0	0	18930.33	0	0	0	796.33	201.33	0	0	0	0	0	0	0	9342	0	0	0	0	0	0	0	0	0.67	0	0	0	0
U778	Winter2019	week1	0	470.75	0	1.75	0	0	0	0	4190.75	0	0	0	235.5	222	0	0	0	0	4.75	0	0	4791	0	0	628	0	0	0	0	0	0	0	0	0	0
U778	Winter2019	week3	0	728	0	0	0	0	0	0	4398.25	0	0	0	254.5	2570.5	0	0	0	0	0	0	0	4792.25	0	0	73.25	0	0	0	0	0	0	0	0	0	0
U779	Winter2019	week1	0	708	0	0	0	0	0	0	9192.67	0	0	0	1111.33	1450	0	0	0	0	0	0	0	11630	0	0	0	0	0	0	0	0	0	0	0	0	0
U779	Winter2019	week3	0	1401.5	0	0	0	0	0	0	8638.5	0	0	0	174.25	3106.25	0	0	0	0	0	0	0	14108.75	0	0	0	0	0	0	0	0	0	0	0	0	0
U780	Winter2019	week1	0	121.25	0	0	0	0	0	0	13472	0	0	0	0	10.25	0	0	0	0	0	0	0	13964.75	0	0	0	0	0	0.5	0	0	0.25	0	0	0	0
U780	Winter2019	week3	0	321.25	0	0	0	0	0	0	13943.5	0	0	0	0	6.75	0	0	0	0	0	0	0	11038.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U781	Winter2019	week1	0	384.67	0	0	0	0	0	0	7598	0	0	0	0	333.33	0	0	0	0	0.67	0	0	13467.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U781	Winter2019	week3	0	423	0	0	0	0	0	0	5896	0	0	0	0	737.67	0	0	0	0	0	0	0	12291.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U783	Winter2019	week1	0	1001.25	0	0	0	0	0	0	8745	0	0	0	80.25	89.75	1.5	0	0	0	0	0	0.75	10943.25	0	0	0	0	0	9	0	0	0	0	0	0	0
U783	Winter2019	week3	0	1188.25	0	0	0	0	0	0	10001.25	0	0	0	228.75	200.75	4.5	0	0	0	0	0	0.5	14137.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U784	Winter2019	week1	0	854.33	0	0	0	0	0	0	18782.67	0	0	0	0.33	316.33	0	0	0	0	0	0	0	6220	0	0	2.67	0	0	0	0	0	0	0	0	0	0
U784	Winter2019	week3	0	1244	0	0	0	0	0	0	19192.25	0	0	0	0	1497.25	0	0	0	0	0	0	0	5631.5	0	0	2	0	0	0	0	0	0	0	0	0	0
U785	Winter2019	week1	2	1439.5	0	0	0	0	0	0	15796.5	0	0	0	2173.75	433	0	0	0	0	9	0	0	7865	0	0	0	3.75	0	0	0	0	0	0	0	0	0
U785	Winter2019	week3	5.33	1869.67	0	0	0	0	0	0	13578.67	0	0	0	2134.33	38	0	0	0	0	11.33	0	0	7214.33	0	0	10	13.33	0	0	0	0	0	0	0	0	0
U786	Winter2019	week1	0	2384	0	0	0	0	0	0	10511.75	12.25	0	0	2	219.75	0	0	0	0	0	0	0	15289.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U786	Winter2019	week3	0	2042.5	0	0	0	0	0	0	10274.75	11	0	0	2.75	1735.25	0	0	0	0	0	0	0	17624.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U787	Winter2019	week1	0	739.67	0	127.67	0	0	0	0	5248.67	27.33	0	0	1422.67	406	0	0	0	0	0	0	0	12605.33	0	0	2.33	46	0	0	0	0	1687	0	0	0	0
U787	Winter2019	week3	0	221.67	0	42	0.67	0	0	0	2431	5	0	0	636.33	160.67	0	0	0	0	0	0	0	8744	0	0	0	7.33	0	0	0	0	470	0	0	0	0
U788	Winter2019	week1	0	633.5	0	0	0	0	0	0	6962	0	0	0	0	187.5	0	0	0	0	0	0	0	6191.5	0	0	0	0	0	39.5	0	0	0	0	0	0	0
U788	Winter2019	week3	0	1450.67	0	0	0	0	0	0	14624	0	0	0	0	2080.67	0	0	0	0	0	0	0	11398.33	0	0	0	0	0	33.33	0	0	0	0	0	0	0
U789	Winter2019	week1	0	2522.25	0	0	0	0	0	0	13117.75	0	0	0	0	6.5	0	0	0	0	0	0	0	11349.25	0.5	0	0	0	0	23.25	0	0	0	0	0	0	0
U789	Winter2019	week3	0	1920.25	0	0	0	0	0	0	9586.5	0	0	0	0	17.75	0	0	0	0	0	0	0	13038	0.75	0	0	0	0	39.75	0	0	0	0	0	0	0
U790	Winter2019	week1	0	207.5	0	0	0	0	0	0	3751	0.75	0	0	513.5	93.75	0	0	0	0	0	0	0	7771.25	0	0	0	0	0	46.5	0	0	0	133	0	0	0
U790	Winter2019	week3	0	158	0	0	0	0	1	0	2941.5	0	0	0	239.5	129	0	0	0	0	0	0	0	6624.5	0	0	0	0	0	40	0	0	0	250.5	0	0	0
U791	Winter2019	week1	0	2196.75	0	0	123.5	0	0	0	10669.75	10	0	0	0	377.75	0	0	0	0	0	0	0	9941.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U791	Winter2019	week3	0	3506.5	0	0	483	0	0	0	12848.75	14.75	0	0	1	684.5	0	0	0	0	0	0	0	11477.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U792	Winter2019	week1	0	1025.67	0	0	0	0	0	0	6787.67	0	0	0	857.33	37.33	0	0	0	0	0	0	0	11781.67	0	0	0	24.67	0	140.33	0	0	828.33	146.67	0	0	0
U792	Winter2019	week3	0	366.75	0	0	0	0	0	0	3717.25	0	0	0	3	7	0	0	0	0	0	0	0	5222.75	0	0	0	2.25	0	65.5	0	0	554.5	88.5	0	0	0
U793	Winter2019	week1	0	973	0	0	0	0	0	0	10949	0	0	0	0.33	409.67	0	0	0	0	0	0	0	11806.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U793	Winter2019	week3	0	642	0	0	0	0	0	0	17654.67	0	0	0	0.33	621	0	0	0	0	0	0	0	9782	0	0	0	0	0	0	0	0	0	0	0	0	0
U794	Winter2019	week1	0	341.67	0	0	0	0	0	0	9971	0	0	0	1	106.33	0	0	0	0	0	0	0	10655.33	0	0	17	0	0	0	0	0	0	0	0	0	0
U796	Winter2019	week1	0	57.75	0	0	0	0	0	0	20388	0	0	0	0	6	0	0	0	0	0	0	0	8720	0	0	0	0	0	0	0	0	0	0	0	0	0
U796	Winter2019	week3	0	35.67	0	0	0	0	0	0	15718	0	0	0	0	249	0	0	0	0	0	0	0	9098.67	0	0	0	0	0	0	0	0	0	0	0	0	0
U797	Winter2019	week1	0	231	0	0	0	0	0	0	3321.75	0	0	0	0	2174	0	0	0	0	0	0	0	7171.25	0	0	0	0	0	0	0	0	0	0	0	0	0
U797	Winter2019	week3	0	327.5	0	0	0	0	0	0	3587	0	0	0	0	4223.25	0	0	0	0	0	0	0	9725.5	0	0	0	0	0	0	0	0	0.5	0	0	0	0
U798	Winter2019	week1	0	561.67	0	0	0	0	0	0	6690.33	0	0	0	2453.33	1542.33	0	0	0	0	0	0	0	14729.33	0	0	0	0	0	0	0	0	0	0	0	0	0
U798	Winter2019	week3	0	1523.75	0	0	0	0	0	0	5649.5	0	0	0	18.5	4736.75	0	0	0	0	0	0	0	7564.5	0	0	0	0	0	0	0	0	0	0	0	0	0
U799	Winter2019	week1	0	55.75	0	0	0	0	0	0	18643.25	6	0	0	7	464.75	0	0	0	0	0	0	0	8779.25	0	0	0	20.75	0	11.5	0	0	0	0	0	0	0
U799	Winter2019	week3	0	10.33	0	0	0	0	0	0	16929	52.67	0	0	417	185.33	0	0	0	0	0	0	0	8941.33	0	0	0	6.67	0	20.33	0	0	0	0	0	0	0
